MsgID.LOCAL_POSITION,130.2290000,-0.0254691,-0.1096786,-0.0825000
MsgID.LOCAL_VELOCITY,130.2290000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932812,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,130.4790000,-0.0765365,-0.0872752,-0.0825000
MsgID.LOCAL_VELOCITY,130.4790000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932802,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,130.7290000,-0.1577620,0.0928010,-0.0824996
MsgID.LOCAL_VELOCITY,130.7290000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932803,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,130.9790000,-0.1397112,0.1155460,-0.0820332
MsgID.LOCAL_VELOCITY,130.9790000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932818,0.0790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,131.2290000,0.0419159,-0.0460280,-0.0782979
MsgID.LOCAL_VELOCITY,131.2290000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932828,0.0690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,131.4800000,0.1186788,-0.1203785,-0.0676998
MsgID.LOCAL_VELOCITY,131.4800000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932818,0.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,131.7300000,0.0066680,-0.0065399,-0.0487341
MsgID.LOCAL_VELOCITY,131.7300000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932817,0.0250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,131.9800000,0.0026064,-0.1412401,-0.0229056
MsgID.LOCAL_VELOCITY,131.9800000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932820,-0.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,132.2300000,0.0464109,0.0590768,0.0066968
MsgID.LOCAL_VELOCITY,132.2300000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932825,-0.0320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,132.4800000,0.0962689,0.1075159,0.0350153
MsgID.LOCAL_VELOCITY,132.4800000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932822,-0.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,132.7300000,0.0494312,-0.0461936,0.0571055
MsgID.LOCAL_VELOCITY,132.7300000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932809,-0.0680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,132.9810000,-0.0966311,-0.1320511,0.0686933
MsgID.LOCAL_VELOCITY,132.9810000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932802,-0.0680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.2310000,-0.1579560,-0.0225690,0.0676299
MsgID.LOCAL_VELOCITY,133.2310000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932804,-0.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.4810000,-0.1290786,-0.0130385,0.0537972
MsgID.LOCAL_VELOCITY,133.4810000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932821,-0.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.7310000,0.0744669,0.1390670,0.0289200
MsgID.LOCAL_VELOCITY,133.7310000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932823,0.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.9810000,0.0419418,-0.0093236,-0.0034376
MsgID.LOCAL_VELOCITY,133.9810000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932803,0.0350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,134.2310000,-0.1437275,-0.0326376,-0.0383084
MsgID.LOCAL_VELOCITY,134.2310000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932814,0.0670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,134.4820000,-0.0172812,-0.0125521,-0.0703390
MsgID.LOCAL_VELOCITY,134.4820000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932813,0.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,134.7320000,-0.0454989,-0.0125418,-0.0944432
MsgID.LOCAL_VELOCITY,134.7320000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932817,0.1060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,134.9820000,0.0032014,-0.0123141,-0.1066952
MsgID.LOCAL_VELOCITY,134.9820000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932805,0.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,135.2320000,-0.1349187,-0.0205926,-0.1067165
MsgID.LOCAL_VELOCITY,135.2320000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932810,0.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,135.4820000,-0.0582981,-0.0845950,-0.0959170
MsgID.LOCAL_VELOCITY,135.4820000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932816,0.0790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,135.7330000,-0.0199458,-0.0117347,-0.0782321
MsgID.LOCAL_VELOCITY,135.7330000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932806,0.0600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
